GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US11364,11364,ZCTA5 11364,71030,4647,86173,7801,94792,9854,48085,8548
8600000US11365,11365,ZCTA5 11365,63455,5966,73761,3948,84467,6392,37016,6668
8600000US11366,11366,ZCTA5 11366,67115,11329,80678,12047,85104,10967,29412,9032
8600000US11367,11367,ZCTA5 11367,58924,4916,68688,6394,79820,9704,35931,5885
8600000US11368,11368,ZCTA5 11368,47862,2148,45837,2088,52261,2283,30051,4564
8600000US11369,11369,ZCTA5 11369,53426,4695,61909,3833,70413,3566,34054,4812
8600000US11370,11370,ZCTA5 11370,59901,5178,69939,10997,81201,6743,37513,6061
8600000US11371,11371,ZCTA5 11371,-,**,-,**,-,**,-,**
8600000US11372,11372,ZCTA5 11372,53963,3834,57171,5387,68800,7391,46095,2405
8600000US11373,11373,ZCTA5 11373,49098,2549,52836,1928,54638,2741,31648,3165
8600000US11374,11374,ZCTA5 11374,56863,5373,79140,5012,90152,8222,41177,4504
8600000US11375,11375,ZCTA5 11375,76467,2449,102808,5593,113180,3999,52807,3645
8600000US11377,11377,ZCTA5 11377,54989,1920,57125,2255,62276,2483,43851,3087
8600000US11378,11378,ZCTA5 11378,68460,3487,81121,5341,92213,5339,38125,6763
8600000US11379,11379,ZCTA5 11379,79573,3124,95881,5459,104772,4979,46829,5758
8600000US11385,11385,ZCTA5 11385,64481,2378,67953,3136,79709,3179,43676,3351
8600000US11411,11411,ZCTA5 11411,87231,3560,95353,6403,117955,10824,40901,8859
8600000US11412,11412,ZCTA5 11412,75307,4328,84046,4216,107628,6417,34036,3398
8600000US11413,11413,ZCTA5 11413,83459,2935,87947,4053,106392,5533,40658,6067
8600000US11414,11414,ZCTA5 11414,72632,7301,85287,8824,101520,10326,36587,4700
8600000US11415,11415,ZCTA5 11415,65981,3223,76206,11630,91455,10745,50986,7096
8600000US11416,11416,ZCTA5 11416,61285,4430,62438,6541,77358,6056,31815,11615
8600000US11417,11417,ZCTA5 11417,69989,6153,74172,5861,82694,5082,44527,6789
8600000US11418,11418,ZCTA5 11418,67003,4936,66353,5477,74565,6649,52992,9776
8600000US11419,11419,ZCTA5 11419,65711,3583,67589,3626,74435,3381,39494,8444
8600000US11420,11420,ZCTA5 11420,66220,4233,70417,6845,83993,3015,33347,6659
8600000US11421,11421,ZCTA5 11421,69053,4117,74620,3582,81969,5671,37401,5469
8600000US11422,11422,ZCTA5 11422,86996,6064,94848,4241,106539,7130,43375,10451
8600000US11423,11423,ZCTA5 11423,66455,3505,76912,5156,87524,8656,37515,6895
8600000US11424,11424,ZCTA5 11424,-,**,-,**,-,**,-,**
8600000US11425,11425,ZCTA5 11425,-,**,-,**,-,**,-,**
8600000US11426,11426,ZCTA5 11426,83376,4710,100221,8687,105946,7699,53050,5549
8600000US11427,11427,ZCTA5 11427,72874,3680,90529,5874,97768,7785,39443,5188
8600000US11428,11428,ZCTA5 11428,71663,5837,76411,6428,84226,7230,31837,3071
8600000US11429,11429,ZCTA5 11429,80464,3935,87452,4779,101522,6815,35965,5740
8600000US11430,11430,ZCTA5 11430,-,**,-,**,-,**,-,**
8600000US11432,11432,ZCTA5 11432,52975,2054,56122,3561,61093,5106,35379,4612
8600000US11433,11433,ZCTA5 11433,48795,2125,58224,4006,80854,9432,20996,2078
8600000US11434,11434,ZCTA5 11434,60702,3513,74671,3981,98489,9164,35776,2734
8600000US11435,11435,ZCTA5 11435,59535,2911,62198,4321,70369,4839,47727,5914
8600000US11436,11436,ZCTA5 11436,69259,5228,74537,7201,85792,4908,43462,6242
8600000US11451,11451,ZCTA5 11451,-,**,-,**,-,**,-,**
8600000US11501,11501,ZCTA5 11501,90007,4486,105042,7965,116894,11416,60062,5609
8600000US11507,11507,ZCTA5 11507,118807,12362,129939,9544,144219,21618,63056,26845
8600000US11509,11509,ZCTA5 11509,140714,21423,158300,20524,163864,41311,68929,26164
8600000US11510,11510,ZCTA5 11510,102810,6743,116544,11512,132825,7450,43534,11470
8600000US11514,11514,ZCTA5 11514,88455,13121,109250,20742,115139,25011,51339,5584
8600000US11516,11516,ZCTA5 11516,98696,14185,107358,8140,109505,12142,24508,9931
8600000US11518,11518,ZCTA5 11518,92682,18867,108935,36117,140685,25524,43594,5818
8600000US11520,11520,ZCTA5 11520,71423,5484,82581,6576,101419,7891,35871,6557
8600000US11530,11530,ZCTA5 11530,151809,11515,176385,7410,186522,12378,71625,11876
8600000US11542,11542,ZCTA5 11542,75685,8644,90676,5081,107319,16266,37802,8753
8600000US11545,11545,ZCTA5 11545,149174,13205,186992,13739,206875,19132,48583,10723
8600000US11547,11547,ZCTA5 11547,96250,66940,129306,58368,171667,81233,-,**
8600000US11548,11548,ZCTA5 11548,123056,14985,128750,16198,124167,11903,108514,39725
8600000US11549,11549,ZCTA5 11549,-,**,-,**,-,**,-,**
8600000US11550,11550,ZCTA5 11550,59580,3302,64951,5163,91658,6289,31285,4307
8600000US11552,11552,ZCTA5 11552,108628,9922,119091,9485,142231,10547,51750,12124
8600000US11553,11553,ZCTA5 11553,69914,7161,82435,8466,89844,8730,25859,7999
8600000US11554,11554,ZCTA5 11554,94513,7830,115494,9552,119520,4909,32560,4516
8600000US11556,11556,ZCTA5 11556,-,**,-,**,-,**,-,**
8600000US11557,11557,ZCTA5 11557,116754,14243,124954,23262,144607,53872,81048,30402
8600000US11558,11558,ZCTA5 11558,89715,11635,115431,16481,120543,15471,34438,11337
8600000US11559,11559,ZCTA5 11559,106597,21115,145161,41558,171083,58019,57587,12001
8600000US11560,11560,ZCTA5 11560,116875,12606,148934,12540,169125,19011,39531,13196
8600000US11561,11561,ZCTA5 11561,89050,5208,114324,7634,135655,9421,65528,6009
8600000US11563,11563,ZCTA5 11563,91042,11484,117202,8456,133590,14080,44640,6912
8600000US11565,11565,ZCTA5 11565,108656,14950,125041,14254,136488,12802,59500,24380
8600000US11566,11566,ZCTA5 11566,142862,5571,152212,8261,165008,6700,53199,9347
8600000US11568,11568,ZCTA5 11568,175833,45399,210833,52773,227750,41607,-,**
8600000US11569,11569,ZCTA5 11569,130547,47495,153077,60756,170375,102266,-,**
8600000US11570,11570,ZCTA5 11570,107111,7866,146007,10702,174097,14448,49314,6305
8600000US11572,11572,ZCTA5 11572,109944,6280,131898,5883,141207,9282,43364,9112
8600000US11575,11575,ZCTA5 11575,79232,7478,82790,8502,105592,9570,30577,13559
8600000US11576,11576,ZCTA5 11576,158125,11249,201328,14019,212159,13458,54074,7600
8600000US11577,11577,ZCTA5 11577,126830,11147,149115,17624,168408,16816,62841,24780
8600000US11579,11579,ZCTA5 11579,115822,9326,134500,28035,155417,21924,30156,28353
8600000US11580,11580,ZCTA5 11580,103475,6100,112025,5218,124206,5954,51471,7440
8600000US11581,11581,ZCTA5 11581,104795,9149,122109,12753,138042,14541,55345,10439
8600000US11590,11590,ZCTA5 11590,101095,5003,116176,6919,128506,7713,44050,10008
8600000US11596,11596,ZCTA5 11596,116250,15865,138386,9213,152692,10325,56131,11085
8600000US11598,11598,ZCTA5 11598,140573,17620,167841,25387,176541,20199,52604,12164
8600000US11691,11691,ZCTA5 11691,42434,4054,55299,4049,66419,5247,17866,2744
8600000US11692,11692,ZCTA5 11692,45816,3821,47479,4410,82250,12748,32813,6639
8600000US11693,11693,ZCTA5 11693,57443,5998,68258,16769,88958,13127,40448,8378
8600000US11694,11694,ZCTA5 11694,77547,4620,104607,7802,126990,7835,47520,8688
8600000US11697,11697,ZCTA5 11697,99792,25251,112162,29680,138500,29032,42000,22528
8600000US11701,11701,ZCTA5 11701,80563,9999,101216,6897,110083,10697,40014,8160
8600000US11702,11702,ZCTA5 11702,118708,10859,135373,6832,141798,7443,65147,14589
8600000US11703,11703,ZCTA5 11703,94407,7245,104063,4950,111504,5574,50536,6031
8600000US11704,11704,ZCTA5 11704,84448,4272,97179,6635,106758,7515,48350,6954
8600000US11705,11705,ZCTA5 11705,106474,13090,126774,13845,141806,9905,55313,14961
8600000US11706,11706,ZCTA5 11706,84405,3838,93276,5557,109280,4220,43322,7468
8600000US11709,11709,ZCTA5 11709,102722,9467,113250,7225,123185,18981,59485,18062
8600000US11710,11710,ZCTA5 11710,122627,9054,134952,10269,144857,8717,41621,13309
8600000US11713,11713,ZCTA5 11713,72569,5837,75288,9454,110729,16739,45284,18986
8600000US11714,11714,ZCTA5 11714,105011,8897,125060,6281,132997,6174,29748,9291
8600000US11715,11715,ZCTA5 11715,117313,15561,127473,17364,148299,13612,55750,29374
8600000US11716,11716,ZCTA5 11716,83000,13176,106230,16967,120250,8107,51786,9670
8600000US11717,11717,ZCTA5 11717,74202,3586,74206,4438,85395,5355,35947,4066
8600000US11718,11718,ZCTA5 11718,123152,10641,139375,26931,161964,21120,55536,23858
8600000US11719,11719,ZCTA5 11719,82083,31635,110319,27173,118438,35028,51633,3928
8600000US11720,11720,ZCTA5 11720,97682,10874,113299,7785,122643,8889,45278,9891
8600000US11721,11721,ZCTA5 11721,123333,21605,146467,13303,150089,13793,68906,24803
8600000US11722,11722,ZCTA5 11722,68588,4077,72379,5830,91197,8740,34852,4482
8600000US11724,11724,ZCTA5 11724,207656,60551,232000,77910,"250,000+",***,99792,13332
8600000US11725,11725,ZCTA5 11725,119503,5899,137900,4608,146355,5797,41250,5275
8600000US11726,11726,ZCTA5 11726,71418,4406,79326,9237,102762,10869,40722,10020
8600000US11727,11727,ZCTA5 11727,79302,5359,93219,6509,102960,7150,48688,6068
8600000US11729,11729,ZCTA5 11729,86124,6433,103679,9537,114467,8866,33295,7959
8600000US11730,11730,ZCTA5 11730,119826,8460,143021,22693,155479,10236,53646,32301
8600000US11731,11731,ZCTA5 11731,106854,5883,120402,6552,130600,4986,52153,12713
8600000US11732,11732,ZCTA5 11732,111000,23033,166250,26827,180278,29690,40530,18174
8600000US11733,11733,ZCTA5 11733,147330,9032,162578,12156,173910,10708,54412,15949
8600000US11735,11735,ZCTA5 11735,102500,6109,122692,6805,130786,5705,42188,5055
8600000US11738,11738,ZCTA5 11738,97583,13295,108538,5995,122885,13333,54629,2439
8600000US11739,11739,ZCTA5 11739,135781,89882,197917,74911,213438,40948,81250,53677
8600000US11740,11740,ZCTA5 11740,102455,13302,130000,20833,143667,17790,23083,6155
8600000US11741,11741,ZCTA5 11741,99308,2499,111306,6391,120333,5252,56228,6993
8600000US11742,11742,ZCTA5 11742,94595,13272,109747,6354,118444,16894,51761,11898
8600000US11743,11743,ZCTA5 11743,119133,5748,145170,6610,159313,6599,66032,11286
8600000US11746,11746,ZCTA5 11746,107221,3721,119566,5493,135184,5976,52783,7462
8600000US11747,11747,ZCTA5 11747,119876,11216,150444,22477,160201,13212,53583,9063
8600000US11749,11749,ZCTA5 11749,90966,6091,104333,14577,120156,13105,-,**
8600000US11751,11751,ZCTA5 11751,95975,8639,110457,5922,119375,11932,50430,8972
8600000US11752,11752,ZCTA5 11752,94593,11217,112045,10448,123667,8813,42821,10663
8600000US11753,11753,ZCTA5 11753,166272,15382,178814,15122,186778,15735,78333,12382
8600000US11754,11754,ZCTA5 11754,100822,6699,130605,7873,138017,9064,42410,9030
8600000US11755,11755,ZCTA5 11755,103574,7117,123801,9988,130871,5985,38500,9630
8600000US11756,11756,ZCTA5 11756,108999,4844,117657,5468,130621,4905,55234,14364
8600000US11757,11757,ZCTA5 11757,84727,5038,98008,3829,105607,5274,47210,8678
8600000US11758,11758,ZCTA5 11758,111189,5667,126914,7076,141167,9808,45355,6254
8600000US11762,11762,ZCTA5 11762,124220,6354,135325,9449,142818,5626,39083,9634
8600000US11763,11763,ZCTA5 11763,82543,6047,99279,7097,116695,11501,37853,12840
8600000US11764,11764,ZCTA5 11764,120063,11453,124545,7549,132693,9611,69464,12925
8600000US11765,11765,ZCTA5 11765,206250,62847,245000,35695,"250,000+",***,62917,30951
8600000US11766,11766,ZCTA5 11766,112953,13897,133073,5295,140809,11948,52000,20896
8600000US11767,11767,ZCTA5 11767,120230,7834,132540,11158,137225,13551,44161,7828
8600000US11768,11768,ZCTA5 11768,122080,9823,154111,18200,163915,14731,42100,12927
8600000US11769,11769,ZCTA5 11769,89673,8535,121528,21492,134444,20137,41056,16112
8600000US11770,11770,ZCTA5 11770,98750,57943,156250,16712,182500,47437,-,**
8600000US11771,11771,ZCTA5 11771,122589,21007,144154,21126,155326,32004,59875,29172
8600000US11772,11772,ZCTA5 11772,70618,4715,92035,4365,105151,6479,39039,4624
8600000US11776,11776,ZCTA5 11776,97068,4762,113718,10819,120208,10315,49229,6237
8600000US11777,11777,ZCTA5 11777,106840,10283,137873,11567,144625,11539,62972,6139
8600000US11778,11778,ZCTA5 11778,93677,5140,108938,10284,118750,9540,54808,8244
8600000US11779,11779,ZCTA5 11779,91486,3854,105160,3340,118625,5041,39914,7435
8600000US11780,11780,ZCTA5 11780,114423,6892,147072,11637,155868,15475,40568,9461
8600000US11782,11782,ZCTA5 11782,108679,8153,133226,9506,152956,13789,45326,10046
8600000US11783,11783,ZCTA5 11783,124861,7045,139955,8828,142223,6482,77500,16154
8600000US11784,11784,ZCTA5 11784,87379,5805,92931,6259,109547,8311,40027,4627
8600000US11786,11786,ZCTA5 11786,126625,14238,142788,12836,144679,12385,69625,38908
8600000US11787,11787,ZCTA5 11787,122917,6289,138831,8480,148672,6970,46567,6666
8600000US11788,11788,ZCTA5 11788,108074,6905,122522,7250,130737,7282,50206,7108
8600000US11789,11789,ZCTA5 11789,81761,21779,104605,17380,114256,15434,42083,5568
8600000US11790,11790,ZCTA5 11790,135197,12866,153226,18672,167292,21615,59911,24072
8600000US11791,11791,ZCTA5 11791,163801,12664,186081,11025,200354,8636,69792,18686
8600000US11792,11792,ZCTA5 11792,125000,14509,139318,32545,150404,28593,70192,36568
8600000US11793,11793,ZCTA5 11793,126875,4856,139656,7920,150536,10712,48019,8082
8600000US11794,11794,ZCTA5 11794,-,**,-,**,-,**,-,**
8600000US11795,11795,ZCTA5 11795,111581,5723,125616,7528,137817,6457,61389,14537
8600000US11796,11796,ZCTA5 11796,92500,15460,118864,27277,139844,26520,51146,11476
8600000US11797,11797,ZCTA5 11797,166949,16531,240385,41432,"250,000+",***,43583,9163
8600000US11798,11798,ZCTA5 11798,75350,10499,80417,10965,106773,11123,41989,5264
8600000US11801,11801,ZCTA5 11801,100245,7876,115493,9542,122500,5541,43291,9253
8600000US11803,11803,ZCTA5 11803,134375,6652,152490,6328,159112,7341,47102,8094
8600000US11804,11804,ZCTA5 11804,112153,16710,146434,10411,151406,19663,40313,17883
8600000US11901,11901,ZCTA5 11901,59624,4700,73955,4790,82637,11231,37259,5728
8600000US11930,11930,ZCTA5 11930,94185,32264,122946,46849,123571,50074,71250,50217
8600000US11931,11931,ZCTA5 11931,-,**,-,**,-,**,-,**
8600000US11932,11932,ZCTA5 11932,82188,23262,88056,34097,103875,38730,78333,45904
8600000US11933,11933,ZCTA5 11933,57933,7793,84741,14992,87426,15795,39375,11191
8600000US11934,11934,ZCTA5 11934,100691,8500,103921,17363,105795,29280,64375,44583
8600000US11935,11935,ZCTA5 11935,94228,9198,100842,8890,106813,7561,75750,24160
8600000US11937,11937,ZCTA5 11937,94612,8122,116458,18436,123640,11184,58125,18933
8600000US11939,11939,ZCTA5 11939,72566,9927,82813,16854,93333,47190,49444,13987
8600000US11940,11940,ZCTA5 11940,102197,6208,108438,17955,113450,20019,35982,21278
8600000US11941,11941,ZCTA5 11941,106563,24267,120603,10309,122155,8444,73281,49724
8600000US11942,11942,ZCTA5 11942,82446,13636,102262,11445,106953,13374,52833,14093
8600000US11944,11944,ZCTA5 11944,59254,4486,68750,10860,99934,24632,45350,24997
8600000US11946,11946,ZCTA5 11946,78284,4837,95195,8853,97931,8116,41741,9066
8600000US11947,11947,ZCTA5 11947,-,**,-,**,-,**,27009,21040
8600000US11948,11948,ZCTA5 11948,84631,79557,64688,44247,-,**,-,**
8600000US11949,11949,ZCTA5 11949,103542,13566,132373,9831,146677,10630,43173,19099
8600000US11950,11950,ZCTA5 11950,75093,7676,79357,5113,91912,12571,-,**
8600000US11951,11951,ZCTA5 11951,66493,6944,69020,8409,81269,17865,57965,14059
8600000US11952,11952,ZCTA5 11952,81380,21286,103906,23591,118750,36519,31586,11446
8600000US11953,11953,ZCTA5 11953,72635,6661,95030,5658,109540,8880,44097,4388
8600000US11954,11954,ZCTA5 11954,87717,10296,91114,8583,92831,8495,52731,29952
8600000US11955,11955,ZCTA5 11955,62256,4368,69459,23751,114671,32453,58690,6605
8600000US11956,11956,ZCTA5 11956,66477,46413,106750,64961,114000,40776,60714,19712
8600000US11957,11957,ZCTA5 11957,71125,12297,76591,21642,76818,27023,57917,21916
8600000US11958,11958,ZCTA5 11958,87750,63477,161125,82127,128854,84935,44659,5100
8600000US11959,11959,ZCTA5 11959,92750,64306,138864,60493,137955,63093,39722,11796
8600000US11960,11960,ZCTA5 11960,84375,34411,69420,45192,69265,49515,100909,59709
8600000US11961,11961,ZCTA5 11961,61932,4710,84453,8488,87547,6871,33381,7350
8600000US11962,11962,ZCTA5 11962,118250,69739,-,**,-,**,117750,83121
8600000US11963,11963,ZCTA5 11963,90833,20115,112934,14498,128143,11381,63872,16100
8600000US11964,11964,ZCTA5 11964,81352,60137,112331,54231,124273,78994,31094,4833
8600000US11965,11965,ZCTA5 11965,119583,20341,139306,106992,179405,110518,-,**
8600000US11967,11967,ZCTA5 11967,82378,7351,88489,5680,100867,8864,53277,8690
8600000US11968,11968,ZCTA5 11968,82809,9740,103393,11660,114085,15356,50962,11332
8600000US11970,11970,ZCTA5 11970,-,**,-,**,-,**,-,**
8600000US11971,11971,ZCTA5 11971,81654,5683,102008,19528,113438,21631,60368,15576
8600000US11972,11972,ZCTA5 11972,86083,61049,130000,15212,130938,15744,-,**
8600000US11973,11973,ZCTA5 11973,-,**,-,**,-,**,-,**
8600000US11975,11975,ZCTA5 11975,71875,65174,-,**,-,**,-,**
8600000US11976,11976,ZCTA5 11976,115875,36799,162986,41521,163264,55058,74545,18934
8600000US11977,11977,ZCTA5 11977,106354,18503,130375,13896,142500,19433,38929,30244
8600000US11978,11978,ZCTA5 11978,84516,13028,109722,9535,120278,15553,41731,5326
8600000US11980,11980,ZCTA5 11980,96574,9459,109556,10063,117109,13311,62650,14866
8600000US12007,12007,ZCTA5 12007,-,**,-,**,-,**,-,**
8600000US12008,12008,ZCTA5 12008,103472,49303,140000,39505,140000,39505,43036,31792
8600000US12009,12009,ZCTA5 12009,93975,7383,112426,10575,121625,11182,40476,12839
8600000US12010,12010,ZCTA5 12010,49553,2149,63355,4385,80864,3881,28600,3491
8600000US12015,12015,ZCTA5 12015,58684,9308,79861,11602,85236,5490,27917,5216
8600000US12017,12017,ZCTA5 12017,75809,14190,67500,26388,68750,33715,76146,45166
8600000US12018,12018,ZCTA5 12018,91075,9245,99647,6969,106563,13466,41090,8650
8600000US12019,12019,ZCTA5 12019,98600,6195,110737,6136,119730,6388,60399,7521
8600000US12020,12020,ZCTA5 12020,77157,3918,90359,4119,101276,6987,47788,5288
8600000US12022,12022,ZCTA5 12022,50833,18851,72833,16157,73250,9558,32143,21476
8600000US12023,12023,ZCTA5 12023,68807,6508,78864,20169,93488,7627,45859,17391
8600000US12024,12024,ZCTA5 12024,-,**,-,**,-,**,-,**
8600000US12025,12025,ZCTA5 12025,66548,8409,86412,4404,93438,25381,33371,5479
8600000US12027,12027,ZCTA5 12027,92159,19427,111489,9405,118142,9100,51600,25862
8600000US12028,12028,ZCTA5 12028,69338,9303,68015,9361,73512,16841,43500,15966
8600000US12029,12029,ZCTA5 12029,84342,7924,89861,9901,96563,18083,65781,22941
8600000US12031,12031,ZCTA5 12031,43125,28575,58750,41070,43438,19030,-,**
8600000US12032,12032,ZCTA5 12032,47738,7694,48654,11683,53750,27166,40000,24218
8600000US12033,12033,ZCTA5 12033,73521,5517,88958,9928,106466,18445,46151,10454
8600000US12035,12035,ZCTA5 12035,35921,7735,-,**,34821,17762,26875,20929
8600000US12036,12036,ZCTA5 12036,41696,20796,40250,29970,68750,24284,-,**
8600000US12037,12037,ZCTA5 12037,63182,7603,78239,12438,92917,13367,36484,10909
8600000US12040,12040,ZCTA5 12040,40809,17474,40809,17474,-,**,-,**
8600000US12041,12041,ZCTA5 12041,87566,44563,91563,31411,90313,29053,36449,16879
8600000US12042,12042,ZCTA5 12042,44583,25974,-,**,73382,60871,43542,23878
8600000US12043,12043,ZCTA5 12043,48778,8737,69072,4971,80710,5826,31467,6332
8600000US12045,12045,ZCTA5 12045,51389,22793,48578,30470,48060,16743,63906,18642
8600000US12046,12046,ZCTA5 12046,82692,23868,71921,8351,87303,57194,83413,57323
8600000US12047,12047,ZCTA5 12047,53977,2236,68107,4379,82447,5382,36284,4320
8600000US12051,12051,ZCTA5 12051,64777,9403,83571,20315,100067,23814,27813,6776
8600000US12052,12052,ZCTA5 12052,66579,12778,82656,14877,91471,13252,41779,6648
8600000US12053,12053,ZCTA5 12053,85721,7786,90048,7710,96464,11083,53320,18955
8600000US12054,12054,ZCTA5 12054,100677,8255,130705,5406,134506,8780,46820,5360
8600000US12056,12056,ZCTA5 12056,84150,12261,87125,19556,103500,36432,40625,32524
8600000US12057,12057,ZCTA5 12057,60625,12392,69009,11300,74087,27835,27353,9234
8600000US12058,12058,ZCTA5 12058,82768,25236,84674,16603,85691,10763,50250,33737
8600000US12059,12059,ZCTA5 12059,84091,14876,92813,16164,97292,15541,47321,29299
8600000US12060,12060,ZCTA5 12060,71500,10139,80089,12440,88750,5472,47250,15536
8600000US12061,12061,ZCTA5 12061,82378,10550,115208,7703,120217,5211,44297,12194
8600000US12062,12062,ZCTA5 12062,72500,11796,94044,17038,102904,16841,43194,19007
8600000US12063,12063,ZCTA5 12063,81607,28243,87788,43301,100089,30155,-,**
8600000US12064,12064,ZCTA5 12064,44545,43713,31136,17269,-,**,64333,21294
8600000US12065,12065,ZCTA5 12065,86892,4106,105089,4699,115162,7173,54294,4462
8600000US12066,12066,ZCTA5 12066,62284,9284,78162,12615,79669,12819,34931,17905
8600000US12067,12067,ZCTA5 12067,75909,13845,84063,17496,90039,27210,51667,9306
8600000US12068,12068,ZCTA5 12068,58673,12129,63388,3487,64141,3508,25625,12263
8600000US12069,12069,ZCTA5 12069,38984,22348,-,**,-,**,43516,30293
8600000US12070,12070,ZCTA5 12070,65433,20842,68140,12511,78750,69687,40000,20017
8600000US12071,12071,ZCTA5 12071,52375,14214,51023,13856,63929,58884,52625,33178
8600000US12072,12072,ZCTA5 12072,50156,8668,57159,9680,70500,13952,29063,8434
8600000US12074,12074,ZCTA5 12074,71314,10105,86346,15066,93958,16520,41289,9785
8600000US12075,12075,ZCTA5 12075,61922,7767,70729,25058,80857,22400,46667,35916
8600000US12076,12076,ZCTA5 12076,57778,7158,66161,4786,69667,5955,31172,4254
8600000US12077,12077,ZCTA5 12077,98716,7654,113036,6662,125496,20604,66607,16227
8600000US12078,12078,ZCTA5 12078,40692,1958,50723,2989,67478,4648,26220,2561
8600000US12083,12083,ZCTA5 12083,72035,9172,81801,12656,87045,29266,41114,4833
8600000US12084,12084,ZCTA5 12084,64868,12328,102917,11873,110321,9208,51061,6299
8600000US12085,12085,ZCTA5 12085,43710,16757,42813,22508,62813,35744,30000,5643
8600000US12086,12086,ZCTA5 12086,57727,4873,61971,8046,62273,15820,44904,24511
8600000US12087,12087,ZCTA5 12087,73720,14774,74077,3261,75221,3445,28750,16899
8600000US12089,12089,ZCTA5 12089,94904,2391,-,**,-,**,94904,2391
8600000US12090,12090,ZCTA5 12090,49444,6358,64063,12456,84398,7585,33312,3578
8600000US12092,12092,ZCTA5 12092,32692,13114,73828,29825,80764,24193,25655,4163
8600000US12093,12093,ZCTA5 12093,51316,6035,56607,7008,64625,5568,22232,9052
8600000US12094,12094,ZCTA5 12094,81850,10778,86803,11840,96739,13251,63508,27711
8600000US12095,12095,ZCTA5 12095,51022,5196,65698,6107,76776,6796,31860,4806
8600000US12106,12106,ZCTA5 12106,74688,14409,92353,10242,108594,16084,42917,15459
8600000US12108,12108,ZCTA5 12108,66667,42403,69861,11647,70156,7778,18375,1858
